Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-26 09:19:17.0494;17;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.2323;ReceivingData
Sample;2021-01-26 09:19:17.0704;18;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.2223;ReceivingData
Sample;2021-01-26 09:19:17.0868;19;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1790;ReceivingData
Sample;2021-01-26 09:19:17.1044;20;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1292;ReceivingData
Sample;2021-01-26 09:19:17.1203;21;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1377;ReceivingData
Sample;2021-01-26 09:19:17.1383;22;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1363;ReceivingData
Sample;2021-01-26 09:19:17.2051;26;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1040;ReceivingData
Sample;2021-01-26 09:19:17.2221;27;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.0899;ReceivingData
Sample;2021-01-26 09:19:17.3408;34;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.0786;ReceivingData
Sample;2021-01-26 09:19:17.3567;35;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.0699;ReceivingData
Sample;2021-01-26 09:19:17.4741;42;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.0585;ReceivingData
Sample;2021-01-26 09:19:17.4910;43;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.0551;ReceivingData
Sample;2021-01-26 09:19:17.5923;49;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.0611;ReceivingData
Sample;2021-01-26 09:19:17.6082;50;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.0635;ReceivingData
Sample;2021-01-26 09:19:17.7279;57;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.0550;ReceivingData
Sample;2021-01-26 09:19:17.7439;58;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.0617;ReceivingData
Sample;2021-01-26 09:19:17.7608;59;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.0700;ReceivingData
Sample;2021-01-26 09:19:17.8436;64;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1041;ReceivingData
Sample;2021-01-26 09:19:17.8616;65;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1434;ReceivingData
Sample;2021-01-26 09:19:17.9782;72;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1960;ReceivingData
Sample;2021-01-26 09:19:17.9962;73;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.2457;ReceivingData
Sample;2021-01-26 09:19:18.0969;79;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.3092;ReceivingData
Sample;2021-01-26 09:19:18.1139;80;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.3765;ReceivingData
Sample;2021-01-26 09:19:18.2485;88;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.4656;ReceivingData
Sample;2021-01-26 09:19:18.2655;89;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.4891;ReceivingData
Sample;2021-01-26 09:19:18.3662;95;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.4891;ReceivingData
Sample;2021-01-26 09:19:18.3832;96;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.5001;ReceivingData
Sample;2021-01-26 09:19:18.4829;102;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.5583;ReceivingData
Sample;2021-01-26 09:19:18.5004;103;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.6164;ReceivingData
Sample;2021-01-26 09:19:18.6171;110;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.5731;ReceivingData
Sample;2021-01-26 09:19:18.6340;111;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.5908;ReceivingData
Sample;2021-01-26 09:19:18.6510;112;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.7101;ReceivingData
Sample;2021-01-26 09:19:18.7354;117;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.6739;ReceivingData
Sample;2021-01-26 09:19:18.7523;118;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.6532;ReceivingData
Sample;2021-01-26 09:19:18.8860;126;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.5744;ReceivingData
Sample;2021-01-26 09:19:18.9029;127;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.4640;ReceivingData
Sample;2021-01-26 09:19:19.0035;133;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.4133;ReceivingData
Sample;2021-01-26 09:19:19.0204;134;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.3803;ReceivingData
Sample;2021-01-26 09:19:19.1386;141;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.3190;ReceivingData
Sample;2021-01-26 09:19:19.1556;142;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.2293;ReceivingData
Sample;2021-01-26 09:19:19.2568;148;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.2178;ReceivingData
Sample;2021-01-26 09:19:19.2728;149;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.2017;ReceivingData
Sample;2021-01-26 09:19:19.3740;155;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.2076;ReceivingData
Sample;2021-01-26 09:19:19.3910;156;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1630;ReceivingData
Sample;2021-01-26 09:19:19.5082;163;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1517;ReceivingData
Sample;2021-01-26 09:19:19.5251;164;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1415;ReceivingData
Sample;2021-01-26 09:19:19.6438;171;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1449;ReceivingData
Sample;2021-01-26 09:19:19.6617;172;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.1139;ReceivingData
Sample;2021-01-26 09:19:19.6777;173;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.0833;ReceivingData
Sample;2021-01-26 09:19:19.7794;179;014ea9e4a57f5c9a1b330982d74771f3;anonymous;0.0910;ReceivingData
